4,Day,Schedule,Type,Through,Day of Week,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,Hours Per Day,Hours Per Week,Hours Per Year
SchEquip,WD,BLDG_EQUIP_SCH,Fraction,Through 12/31,WD,0.3,0.25,0.2,0.2,0.2,0.3,0.5,0.6,0.5,0.5,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.7,0.9,0.95,0.9,0.7,0.4,10.9,75.25,3923.75
,Sat,,,,Sat,0.3,0.3,0.2,0.2,0.2,0.2,0.4,0.4,0.5,0.5,0.4,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.7,0.8,0.8,0.8,0.7,0.4,10.25,,
,Sun,,,,SummerDesign,0.3,0.3,0.2,0.2,0.2,0.2,0.4,0.4,0.5,0.5,0.4,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.7,0.8,0.8,0.8,0.7,0.4,24,,
SchLight,WD,BLDG_LIGHT_SCH,Fraction,Through 12/31,WD,0.2,0.15,0.1,0.1,0.1,0.2,0.4,0.5,0.4,0.4,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.6,0.8,0.9,0.8,0.6,0.3,8.55,58.7,3060.79
,Sat,,,,Sat,0.2,0.2,0.1,0.1,0.1,0.1,0.3,0.3,0.4,0.4,0.3,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.6,0.7,0.7,0.7,0.6,0.3,7.85,,
,Sun,,,,SummerDesign,0.2,0.2,0.1,0.1,0.1,0.1,0.3,0.3,0.4,0.4,0.3,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.6,0.7,0.7,0.7,0.6,0.3,24,,
SchOcc,WD,BLDG_OCC_SCH,Fraction,Through 12/31,WD,0.9,0.9,0.9,0.9,0.9,0.9,0.7,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.5,0.5,0.5,0.7,0.7,0.8,0.9,0.9,13.9,96.4,5026.57
,Sat,,,,SummerDesign,0.9,0.9,0.9,0.9,0.9,0.9,0.7,0.5,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.6,0.6,0.6,0.7,0.7,0.7,24,,
,Sun,,,,Sat,0.9,0.9,0.9,0.9,0.9,0.9,0.7,0.5,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.6,0.6,0.6,0.7,0.7,0.7,13.9,,
SetCool,All,Guest_CLGSETP_SCH,Temperature,Through 12/31,All,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,576,4032,210240
,All,,,,All,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,,,
,All,,,,All,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,,,
SetHeat,All,Guest_HTGSETP_SCH,Temperature,Through 12/31,All,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,504,3528,183960
,All,,,,All,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,,,
,All,,,,All,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,,,
SchGas,WD,Kitchen_Gas_Equip_SCH,Fraction,Through 12/31,"WD, Sat",0.02,0.02,0.02,0.02,0.02,0.05,0.1,0.15,0.2,0.15,0.25,0.25,0.25,0.2,0.15,0.2,0.3,0.3,0.3,0.2,0.2,0.15,0.1,0.05,3.65,21.9,1141.93
,Sat,,,,SummerDesign,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,6,,
,Sun,,,,WinterDesign,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
SchSWH,WD,GuestRoom_SWH_Sch,Fraction,Through 12/31,WD,0.2,0.15,0.15,0.15,0.2,0.35,0.6,0.8,0.55,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.55,0.4,0.4,0.6,0.45,0.25,8,40,2085.71
,Sat,,,,Other,0.2,0.15,0.15,0.15,0.2,0.25,0.35,0.6,0.8,0.55,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.25,0.3,0.4,0.4,0.4,0.6,0.35,7.8,,
,Sun,,,,Other,0.2,0.15,0.15,0.15,0.2,0.25,0.35,0.6,0.8,0.55,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.25,0.3,0.4,0.4,0.4,0.6,0.35,7.8,,
